City,URL,Latitude,Longitude,Timezone,Error,Weather Report?
kanchalan,https://wetter.com/russland/kanchalan/RU2125010.html,65.1783,176.7656,Asia/Anadyr,,False
gil-mimyl,https://wetter.com/russland/gil-mimyl/RU2125570.html,64.7167,172.8333,Asia/Anadyr,,False
ichun,https://wetter.com/russland/ichun/RU2125366.html,69.0333,171.05,Asia/Anadyr,,False
lorino,https://wetter.com/russland/lorino/RU4031625.html,65.5031,-171.7039,Asia/Anadyr,,False
lavrentiya,https://wetter.com/russland/lavrentiya/RU4031637.html,65.586,-171.0208,Asia/Anadyr,,False
sireniki,https://wetter.com/russland/sireniki/RU2121192.html,64.4081,-173.9401,Asia/Anadyr,,False
imtuk,https://wetter.com/russland/imtuk/RU2125272.html,64.3579,-173.7364,Asia/Anadyr,,False
kamenskoye,https://wetter.com/russland/kamenskoye/RU2125034.html,62.4683,166.2087,Asia/Kamchatka,,False
atlasovo,https://wetter.com/russland/atlasovo/RU2126993.html,55.6065,159.6427,Asia/Kamchatka,,False
golygino,https://wetter.com/russland/golygino/RU2125505.html,51.8833,156.75,Asia/Kamchatka,,False
esso,https://wetter.com/russland/esso/RU2125711.html,55.9274,158.7071,Asia/Kamchatka,,False
nemtik,https://wetter.com/russland/nemtik/RU2122936.html,53.6848,155.9841,Asia/Kamchatka,,False
vyvenka,https://wetter.com/russland/vyvenka/RU2119645.html,60.1875,165.467,Asia/Kamchatka,,False
sedanka-kochevaya,https://wetter.com/russland/sedanka-kochevaya/RU2121474.html,57.7259,158.2872,Asia/Kamchatka,,False
tigil,https://wetter.com/russland/tigil/RU2120612.html,57.7598,158.6816,Asia/Kamchatka,,False
verkhneye-kolpakovo,https://wetter.com/russland/verkhneye-kolpakovo/RU2119864.html,54.6333,155.8667,Asia/Kamchatka,,False
medvezhska,https://wetter.com/russland/medvezhska/RU2123348.html,60.2667,165.75,Asia/Kamchatka,,False
tkeenmon,https://wetter.com/russland/tkeenmon/RU2120571.html,60.5667,169.2333,Asia/Kamchatka,,False
yavina,https://wetter.com/russland/yavina/RU2119559.html,51.7042,156.5042,Asia/Kamchatka,,False
tilichiki,https://wetter.com/russland/tilichiki/RU2120591.html,60.428,166.0576,Asia/Kamchatka,,False
paratunka,https://wetter.com/russland/paratunka/RU2122229.html,52.962,158.2572,Asia/Kamchatka,,False
voyampolka,https://wetter.com/russland/voyampolka/RU2119697.html,58.3071,159.3934,Asia/Kamchatka,,False
avacha,https://wetter.com/russland/avacha/RU2126970.html,53.0671,158.5375,Asia/Kamchatka,,False
ust-kamchatsk,https://wetter.com/russland/ust-kamchatsk/RU2120059.html,56.225,162.4836,Asia/Kamchatka,,False
shubertovskiy-kombinat-nomer-pervyy,https://wetter.com/russland/shubertovskiy-kombinat-nomer-pervyy/RU2121246.html,55.7333,161.8333,Asia/Kamchatka,,False
wiljutschinsk,https://wetter.com/russland/wiljutschinsk/RU2118647.html,52.9311,158.4047,Asia/Kamchatka,,False
ozernovskiy,https://wetter.com/russland/ozernovskiy/RU2122293.html,51.496,156.501,Asia/Kamchatka,,False
koshegochek,https://wetter.com/russland/koshegochek/RU2124270.html,51.7,156.5,Asia/Kamchatka,,False
korfovskiy,https://wetter.com/russland/korfovskiy/RU2124296.html,60.3333,165.9,Asia/Kamchatka,,False
kljutschi,https://wetter.com/russland/kljutschi/RU2124440.html,56.3204,160.8454,Asia/Kamchatka,,False
kozyrevsk,https://wetter.com/russland/kozyrevsk/RU2124220.html,56.0486,159.8715,Asia/Kamchatka,,False
oklan,https://wetter.com/russland/oklan/RU2122592.html,62.7141,166.5794,Asia/Kamchatka,,False
olenesovkhoz,https://wetter.com/russland/olenesovkhoz/RU2122562.html,62.4333,166.1,Asia/Kamchatka,,False
dolinovka,https://wetter.com/russland/dolinovka/RU2118586.html,52.9933,158.767,Asia/Kamchatka,,False
mil-kovo,https://wetter.com/russland/mil-kovo/RU2123278.html,54.6961,158.6207,Asia/Kamchatka,,False
shchapino,https://wetter.com/russland/shchapino/RU2121339.html,55.3376,159.4449,Asia/Kamchatka,,False
ichinskiy,https://wetter.com/russland/ichinskiy/RU2125367.html,55.6084,155.6123,Asia/Kamchatka,,False
ossora,https://wetter.com/russland/ossora/RU2122389.html,59.2478,163.0703,Asia/Kamchatka,,False
nizhneye-kolpakovo,https://wetter.com/russland/nizhneye-kolpakovo/RU2122819.html,54.652,155.762,Asia/Kamchatka,,False
nikol-skoye,https://wetter.com/russland/nikol-skoye/RU2122843.html,55.1973,165.9973,Asia/Kamchatka,,False
vunisei,https://wetter.com/fidschi/vunisei/FJ2196132.html,-18.9812,178.2753,Pacific/Fiji,,False
kedra,https://wetter.com/fidschi/kedra/FJ2205021.html,-16.2443,179.8059,Pacific/Fiji,,False
yanuca,https://wetter.com/fidschi/yanuca/FJ2194290.html,-17.7653,178.7818,Pacific/Fiji,,False
nasau,https://wetter.com/fidschi/nasau/FJ2201501.html,-17.3078,179.4391,Pacific/Fiji,,False
koroivonu,https://wetter.com/fidschi/koroivonu/FJ2204908.html,-16.5667,179.8833,Pacific/Fiji,,False
waisomo,https://wetter.com/fidschi/waisomo/FJ2194706.html,-18.9227,178.4768,Pacific/Fiji,,False
yavu,https://wetter.com/fidschi/yavu/FJ2194206.html,-17.7861,179.1484,Pacific/Fiji,,False
tavuki,https://wetter.com/fidschi/tavuki/FJ2197884.html,-19.0774,178.1079,Pacific/Fiji,,False
tawava,https://wetter.com/fidschi/tawava/FJ2197848.html,-19.0976,178.0213,Pacific/Fiji,,False
yaro-settlement,https://wetter.com/fidschi/yaro-settlement/FJ2194252.html,-18.9436,178.3733,Pacific/Fiji,,False
tavua,https://wetter.com/fidschi/tavua/FJ2197896.html,-17.2957,179.3631,Pacific/Fiji,,False
lidiasiga,https://wetter.com/fidschi/lidiasiga/FJ2204376.html,-16.3532,179.35,Pacific/Fiji,,False
somosomo,https://wetter.com/fidschi/somosomo/FJ2198253.html,-18.0104,179.2415,Pacific/Fiji,,False
vakano,https://wetter.com/fidschi/vakano/FJ4035846.html,-18.1784,-178.7922,Pacific/Fiji,,False
udu,https://wetter.com/fidschi/udu/FJ4035852.html,-18.9838,-178.9442,Pacific/Fiji,,False
vatulele,https://wetter.com/fidschi/vatulele/FJ2197012.html,-17.2479,179.395,Pacific/Fiji,,False
savuna,https://wetter.com/fidschi/savuna/FJ2198559.html,-17.7297,178.7262,Pacific/Fiji,,False
vanuavatu,https://wetter.com/fidschi/vanuavatu/FJ4035841.html,-18.3622,-179.2786,Pacific/Fiji,,False
nadilo,https://wetter.com/fidschi/nadilo/FJ4036041.html,-16.789,-179.7792,Pacific/Fiji,,False
naduri,https://wetter.com/fidschi/naduri/FJ2201944.html,-16.4427,179.1458,Pacific/Fiji,,False
nacekoro,https://wetter.com/fidschi/nacekoro/FJ2201079.html,-16.8029,179.3368,Pacific/Fiji,,False
nacula,https://wetter.com/fidschi/nacula/FJ2201033.html,-16.4102,179.6799,Pacific/Fiji,,False
urata,https://wetter.com/fidschi/urata/FJ2197329.html,-16.7284,179.3388,Pacific/Fiji,,False
ndalomo,https://wetter.com/fidschi/ndalomo/FJ2200077.html,-16.8001,178.6135,Pacific/Fiji,,False
yasawa,https://wetter.com/fidschi/yasawa/FJ4035765.html,-16.1629,-179.9961,Pacific/Fiji,,False
viani,https://wetter.com/fidschi/viani/FJ2196709.html,-16.7425,179.5818,Pacific/Fiji,,False
nasau,https://wetter.com/fidschi/nasau/FJ2201502.html,-16.8731,178.6426,Pacific/Fiji,,False
nakawakawa,https://wetter.com/fidschi/nakawakawa/FJ2202911.html,-16.8594,178.863,Pacific/Fiji,,False
nakula,https://wetter.com/fidschi/nakula/FJ2202803.html,-16.7667,179.3833,Pacific/Fiji,,False
qacavula-settlement,https://wetter.com/fidschi/qacavula-settlement/FJ2199425.html,-16.8708,179.9611,Pacific/Fiji,,False
tavea,https://wetter.com/fidschi/tavea/FJ2197924.html,-16.6254,178.7266,Pacific/Fiji,,False
seseniga-settlement,https://wetter.com/fidschi/seseniga-settlement/FJ2198400.html,-16.5589,178.8836,Pacific/Fiji,,False
namalata,https://wetter.com/fidschi/namalata/FJ2202643.html,-16.9174,179.0092,Pacific/Fiji,,False
nagigi,https://wetter.com/fidschi/nagigi/FJ2201754.html,-16.8004,179.4781,Pacific/Fiji,,False
nacavaga,https://wetter.com/fidschi/nacavaga/FJ2197786.html,-16.9959,178.7874,Pacific/Fiji,,False
nabiti,https://wetter.com/fidschi/nabiti/FJ2202416.html,-16.6067,178.8941,Pacific/Fiji,,False
loa,https://wetter.com/fidschi/loa/FJ2204362.html,-16.6744,179.8218,Pacific/Fiji,,False
tubou,https://wetter.com/fidschi/tubou/FJ4035863.html,-18.2365,-178.8123,Pacific/Fiji,,False
labasa,https://wetter.com/fidschi/labasa/FJ2204582.html,-16.4332,179.3645,Pacific/Fiji,,False
toki,https://wetter.com/fidschi/toki/FJ2197628.html,-17.6477,178.8228,Pacific/Fiji,,False
soso,https://wetter.com/fidschi/soso/FJ2198224.html,-19.0123,178.3207,Pacific/Fiji,,False
nasinu,https://wetter.com/fidschi/nasinu/FJ2201326.html,-17.7135,178.8319,Pacific/Fiji,,False
sabata,https://wetter.com/fidschi/sabata/FJ2198750.html,-18.1126,178.0724,Pacific/Fiji,,False
kavala,https://wetter.com/fidschi/kavala/FJ2205063.html,-18.9696,178.4138,Pacific/Fiji,,False
qoma,https://wetter.com/fidschi/qoma/FJ2199369.html,-17.638,178.5838,Pacific/Fiji,,False
naulu,https://wetter.com/fidschi/naulu/FJ2200854.html,-18.0682,178.5262,Pacific/Fiji,,False
serea,https://wetter.com/fidschi/serea/FJ2198419.html,-17.8492,178.3008,Pacific/Fiji,,False
jioma,https://wetter.com/fidschi/jioma/FJ2197660.html,-19.0248,178.3381,Pacific/Fiji,,False
nasigatoka,https://wetter.com/fidschi/nasigatoka/FJ2198366.html,-18.1027,178.5583,Pacific/Fiji,,False
matasawalevu,https://wetter.com/fidschi/matasawalevu/FJ2203921.html,-18.9976,178.4647,Pacific/Fiji,,False
malaka,https://wetter.com/fidschi/malaka/FJ4036114.html,-17.2381,-178.9638,Pacific/Fiji,,False
mua,https://wetter.com/fidschi/mua/FJ2203441.html,-17.7923,179.148,Pacific/Fiji,,False
muanaicake,https://wetter.com/fidschi/muanaicake/FJ4036078.html,-19.1519,-178.584,Pacific/Fiji,,False
kadavu,https://wetter.com/fidschi/kadavu/FJ2205120.html,-19.0368,178.3808,Pacific/Fiji,,False
dravuni-settlement,https://wetter.com/fidschi/dravuni-settlement/FJ2199743.html,-18.7554,178.5241,Pacific/Fiji,,False
avea,https://wetter.com/fidschi/avea/FJ4036195.html,-17.1945,-178.9133,Pacific/Fiji,,False
sadro,https://wetter.com/fidschi/sadro/FJ2198732.html,-18.2479,178.1344,Pacific/Fiji,,False
levuka,https://wetter.com/fidschi/levuka/FJ2204418.html,-17.6818,178.8335,Pacific/Fiji,,False
levuka,https://wetter.com/fidschi/levuka/FJ2204417.html,-18.0667,179.3167,Pacific/Fiji,,False
levuka,https://wetter.com/fidschi/levuka/FJ2204415.html,-18.9373,178.3537,Pacific/Fiji,,False
wainawaqa,https://wetter.com/fidschi/wainawaqa/FJ2195401.html,-17.9895,178.2885,Pacific/Fiji,,False
suvavou-village,https://wetter.com/fidschi/suvavou-village/FJ2198138.html,-18.1148,178.4128,Pacific/Fiji,,False
nasoqo,https://wetter.com/fidschi/nasoqo/FJ2201269.html,-18.0842,178.0052,Pacific/Fiji,,False
warua,https://wetter.com/fidschi/warua/FJ2194442.html,-18.1,178.4333,Pacific/Fiji,,False
naturu,https://wetter.com/fidschi/naturu/FJ2200894.html,-18.891,178.4692,Pacific/Fiji,,False
niudua,https://wetter.com/fidschi/niudua/FJ2199329.html,-19.0158,178.339,Pacific/Fiji,,False
nasau,https://wetter.com/fidschi/nasau/FJ2201498.html,-19.1419,178.0025,Pacific/Fiji,,False
nasau,https://wetter.com/fidschi/nasau/FJ4036021.html,-18.6682,-178.4994,Pacific/Fiji,,False
muani,https://wetter.com/fidschi/muani/FJ2203385.html,-19.1501,178.1459,Pacific/Fiji,,False
manuka,https://wetter.com/fidschi/manuka/FJ2204075.html,-18.8895,178.4701,Pacific/Fiji,,False
naduru,https://wetter.com/fidschi/naduru/FJ2201939.html,-18.0288,178.5713,Pacific/Fiji,,False
naivucini,https://wetter.com/fidschi/naivucini/FJ2203048.html,-17.8406,178.2649,Pacific/Fiji,,False
rakiraki,https://wetter.com/fidschi/rakiraki/FJ2198965.html,-18.939,178.3366,Pacific/Fiji,,False
nakelo-landing,https://wetter.com/fidschi/nakelo-landing/FJ2202895.html,-18.0617,178.599,Pacific/Fiji,,False
navatuvula,https://wetter.com/fidschi/navatuvula/FJ2196836.html,-18.0261,178.4393,Pacific/Fiji,,False
vaturua,https://wetter.com/fidschi/vaturua/FJ2196893.html,-18.0728,178.6052,Pacific/Fiji,,False
suva,https://wetter.com/fidschi/suva/FJ0CE0002.html,-18.1368,178.4253,Pacific/Fiji,,False
vatoa,https://wetter.com/fidschi/vatoa/FJ2197082.html,-18.0012,178.6336,Pacific/Fiji,,False
nausori,https://wetter.com/fidschi/nausori/FJ2200826.html,-18.0313,178.5306,Pacific/Fiji,,False
viwa,https://wetter.com/fidschi/viwa/FJ2196604.html,-17.9397,178.6159,Pacific/Fiji,,False
suvalailai,https://wetter.com/fidschi/suvalailai/FJ2198143.html,-18.1007,178.581,Pacific/Fiji,,False
naqumu,https://wetter.com/fidschi/naqumu/FJ2201764.html,-16.4766,179.0185,Pacific/Fiji,,False
else-e,https://wetter.com/fidschi/else-e/FJ2205249.html,-12.4846,177.087,Pacific/Fiji,,False
lau,https://wetter.com/fidschi/lau/FJ2204531.html,-12.509,177.0482,Pacific/Fiji,,False
viseisei,https://wetter.com/fidschi/viseisei/FJ2196647.html,-17.6876,177.4091,Pacific/Fiji,,False
momi,https://wetter.com/fidschi/momi/FJ2203480.html,-17.912,177.2842,Pacific/Fiji,,False
laselase,https://wetter.com/fidschi/laselase/FJ2204542.html,-18.1393,177.5115,Pacific/Fiji,,False
verevere,https://wetter.com/fidschi/verevere/FJ2196734.html,-17.5479,178.3768,Pacific/Fiji,,False
rabulu,https://wetter.com/fidschi/rabulu/FJ2198955.html,-17.4339,177.9412,Pacific/Fiji,,False
vaileka,https://wetter.com/fidschi/vaileka/FJ2197277.html,-17.3789,178.1533,Pacific/Fiji,,False
sikituru,https://wetter.com/fidschi/sikituru/FJ2198385.html,-17.8,177.3949,Pacific/Fiji,,False
votua,https://wetter.com/fidschi/votua/FJ2196554.html,-18.2084,177.71,Pacific/Fiji,,False
vatukoula,https://wetter.com/fidschi/vatukoula/FJ2197035.html,-17.5014,177.8498,Pacific/Fiji,,False
korotogo-nadroga-navosa,https://wetter.com/fidschi/korotogo-nadroga-navosa/FJ2204722.html,-18.1768,177.5474,Pacific/Fiji,,False
nadi,https://wetter.com/fidschi/nadi/FJXY00001.html,-17.8031,177.4162,Pacific/Fiji,,False
losa,https://wetter.com/fidschi/losa/FJ2204272.html,-12.5105,177.0106,Pacific/Fiji,,False
navala,https://wetter.com/fidschi/navala/FJ2200743.html,-17.6583,177.8132,Pacific/Fiji,,False
nayawa,https://wetter.com/fidschi/nayawa/FJ2200147.html,-18.1439,177.5104,Pacific/Fiji,,False
malevu,https://wetter.com/fidschi/malevu/FJ2204138.html,-17.1262,177.2473,Pacific/Fiji,,False
ndrauniivi,https://wetter.com/fidschi/ndrauniivi/FJ2199754.html,-17.4167,178.0,Pacific/Fiji,,False
votualailai,https://wetter.com/fidschi/votualailai/FJ2196550.html,-18.2032,177.6915,Pacific/Fiji,,False
yako,https://wetter.com/fidschi/yako/FJ2194356.html,-17.8625,177.3352,Pacific/Fiji,,False
vula-settlement,https://wetter.com/fidschi/vula-settlement/FJ2197894.html,-17.6149,177.0871,Pacific/Fiji,,False
deladamanu,https://wetter.com/fidschi/deladamanu/FJ2199920.html,-17.9474,178.4519,Pacific/Fiji,,False
korovou,https://wetter.com/fidschi/korovou/FJ2204682.html,-17.9471,178.3463,Pacific/Fiji,,False
dravo,https://wetter.com/fidschi/dravo/FJ2199746.html,-18.017,178.6117,Pacific/Fiji,,False
korolevu,https://wetter.com/fidschi/korolevu/FJ2204865.html,-17.9442,178.5892,Pacific/Fiji,,False
laucala,https://wetter.com/fidschi/laucala/FJ2204513.html,-18.1465,178.5145,Pacific/Fiji,,False
dravuni,https://wetter.com/fidschi/dravuni/FJ2199744.html,-17.9114,178.5765,Pacific/Fiji,,False
matai,https://wetter.com/fidschi/matai/FJ2204046.html,-17.8833,178.4,Pacific/Fiji,,False
laselevu,https://wetter.com/fidschi/laselevu/FJ2204535.html,-17.75,178.1333,Pacific/Fiji,,False
nabulini,https://wetter.com/fidschi/nabulini/FJ2202301.html,-17.6621,178.2838,Pacific/Fiji,,False
levuka,https://wetter.com/fidschi/levuka/FJ2204416.html,-18.1333,178.5667,Pacific/Fiji,,False
calia-settlement,https://wetter.com/fidschi/calia-settlement/FJ2197811.html,-18.2137,178.157,Pacific/Fiji,,False
lutu,https://wetter.com/fidschi/lutu/FJ2204213.html,-17.8032,178.1135,Pacific/Fiji,,False
nabitu,https://wetter.com/fidschi/nabitu/FJ2202410.html,-18.0654,178.5946,Pacific/Fiji,,False
matavuralevu,https://wetter.com/fidschi/matavuralevu/FJ2203902.html,-18.25,178.05,Pacific/Fiji,,False
muana,https://wetter.com/fidschi/muana/FJ2203406.html,-18.0417,178.5362,Pacific/Fiji,,False
nairukuruku,https://wetter.com/fidschi/nairukuruku/FJ2203203.html,-17.8127,178.2847,Pacific/Fiji,,False
yaro,https://wetter.com/fidschi/yaro/FJ2194253.html,-17.7357,177.1756,Pacific/Fiji,,False
naevuevu,https://wetter.com/fidschi/naevuevu/FJ2203338.html,-18.152,177.4422,Pacific/Fiji,,False
natuatuathoko,https://wetter.com/fidschi/natuatuathoko/FJ2200923.html,-17.8856,177.7829,Pacific/Fiji,,False
naivuvuni,https://wetter.com/fidschi/naivuvuni/FJ2203045.html,-17.3756,178.0906,Pacific/Fiji,,False
navutu,https://wetter.com/fidschi/navutu/FJ2200315.html,-18.0112,177.3262,Pacific/Fiji,,False
mea,https://wetter.com/fidschi/mea/FJ2203527.html,-12.4873,177.0609,Pacific/Fiji,,False
vianutha,https://wetter.com/fidschi/vianutha/FJ4035827.html,-16.7833,-179.7167,Pacific/Fiji,,False
saolo,https://wetter.com/fidschi/saolo/FJ2198710.html,-16.8737,178.8584,Pacific/Fiji,,False
savusavu,https://wetter.com/fidschi/savusavu/FJXY00002.html,-16.7794,179.3356,Pacific/Fiji,,False
teuabu-village,https://wetter.com/kiribati/teuabu-village/KI2110206.html,-0.5811,174.3509,Pacific/Tarawa,,False
utiroa-village,https://wetter.com/kiribati/utiroa-village/KI2110023.html,-1.2142,174.7587,Pacific/Tarawa,,False
tuarabu-village,https://wetter.com/kiribati/tuarabu-village/KI2110033.html,1.7981,173.039,Pacific/Tarawa,,False
autokia-village,https://wetter.com/kiribati/autokia-village/KI2110262.html,-1.2968,175.9701,Pacific/Tarawa,,False
teaoraereke-village,https://wetter.com/kiribati/teaoraereke-village/KI2110070.html,1.3331,173.0116,Pacific/Tarawa,,False
tarawa,https://wetter.com/kiribati/tarawa/KI2110257.html,1.3278,172.977,Pacific/Tarawa,,False
toboiaki-village,https://wetter.com/kiribati/toboiaki-village/KI2110026.html,-0.7384,174.4542,Pacific/Tarawa,,False
betio-village,https://wetter.com/kiribati/betio-village/KI2110248.html,1.358,172.9211,Pacific/Tarawa,,False
banraeaba-village,https://wetter.com/kiribati/banraeaba-village/KI2110254.html,1.3454,173.0346,Pacific/Tarawa,,False
antai,https://wetter.com/kiribati/antai/KI2110275.html,2.0377,173.2822,Pacific/Tarawa,,False
abatao-village,https://wetter.com/kiribati/abatao-village/KI2110282.html,1.3991,173.1184,Pacific/Tarawa,,False
matang-village,https://wetter.com/kiribati/matang-village/KI2110050.html,-0.6706,174.4495,Pacific/Tarawa,,False
buota-village,https://wetter.com/kiribati/buota-village/KI2110228.html,2.0154,173.2601,Pacific/Tarawa,,False
kuma-village,https://wetter.com/kiribati/kuma-village/KI2110193.html,3.1732,172.9597,Pacific/Tarawa,,False
buota-village,https://wetter.com/kiribati/buota-village/KI2110229.html,1.3908,173.1308,Pacific/Tarawa,,False
buariki-village,https://wetter.com/kiribati/buariki-village/KI2110231.html,-1.4779,175.0564,Pacific/Tarawa,,False
koinawa-village,https://wetter.com/kiribati/koinawa-village/KI2110195.html,1.8655,172.9877,Pacific/Tarawa,,False
manoku-village,https://wetter.com/kiribati/manoku-village/KI2110183.html,0.332,173.9382,Pacific/Tarawa,,False
rawannawi-village,https://wetter.com/kiribati/rawannawi-village/KI2110131.html,2.0538,173.2635,Pacific/Tarawa,,False
kuria-village,https://wetter.com/kiribati/kuria-village/KI2110190.html,1.8576,172.9926,Pacific/Tarawa,,False
kabangaki-village,https://wetter.com/kiribati/kabangaki-village/KI2110208.html,0.3137,173.9294,Pacific/Tarawa,,False
eita-village,https://wetter.com/kiribati/eita-village/KI2110221.html,-1.178,174.7279,Pacific/Tarawa,,False
rotuma-village,https://wetter.com/kiribati/rotuma-village/KI2110122.html,-0.6313,174.4143,Pacific/Tarawa,,False
morikao-village,https://wetter.com/kiribati/morikao-village/KI2110175.html,1.8602,172.9907,Pacific/Tarawa,,False
eriko-village,https://wetter.com/kiribati/eriko-village/KI2110204.html,-1.3593,176.0022,Pacific/Tarawa,,False
rungata,https://wetter.com/kiribati/rungata/KI2110121.html,-1.3424,176.4357,Pacific/Tarawa,,False
soso,https://wetter.com/fidschi/soso/FJ2198225.html,-17.1277,177.223,Pacific/Fiji,,False
ututu,https://wetter.com/fidschi/ututu/FJ2197281.html,-12.5209,177.1325,Pacific/Fiji,,False
lawai,https://wetter.com/fidschi/lawai/FJ2204490.html,-18.126,177.5187,Pacific/Fiji,,False
lofeagai-village,https://wetter.com/tuvalu/lofeagai-village/TV7602533.html,-8.481,179.1923,Pacific/Funafuti,,False
toga-village,https://wetter.com/tuvalu/toga-village/TV2110302.html,-6.2876,176.3147,Pacific/Funafuti,,False
funafuti,https://wetter.com/tuvalu/funafuti/TV2110394.html,-8.5243,179.1942,Pacific/Funafuti,,False
fakaifou-village,https://wetter.com/tuvalu/fakaifou-village/TV7602508.html,-8.5176,179.2009,Pacific/Funafuti,,False
alapi-village,https://wetter.com/tuvalu/alapi-village/TV7602506.html,-8.5207,179.1968,Pacific/Funafuti,,False
tekavatoetoe-village,https://wetter.com/tuvalu/tekavatoetoe-village/TV2110396.html,-8.5349,179.1855,Pacific/Funafuti,,False
kulia-village,https://wetter.com/tuvalu/kulia-village/TV2110377.html,-6.1082,177.3339,Pacific/Funafuti,,False
tanrake-village,https://wetter.com/tuvalu/tanrake-village/TV2110322.html,-7.2456,177.1451,Pacific/Funafuti,,False
asau-village,https://wetter.com/tuvalu/asau-village/TV2110415.html,-7.4903,178.6802,Pacific/Funafuti,,False
tumaseu-village,https://wetter.com/tuvalu/tumaseu-village/TV2110292.html,-7.4878,178.6794,Pacific/Funafuti,,False
savave-village,https://wetter.com/tuvalu/savave-village/TV7602373.html,-8.0273,178.3135,Pacific/Funafuti,,False
teone-village,https://wetter.com/tuvalu/teone-village/TV7602537.html,-8.4992,179.195,Pacific/Funafuti,,False
temotu-village,https://wetter.com/tuvalu/temotu-village/TV2110349.html,-7.4617,178.6675,Pacific/Funafuti,,False
senala-village,https://wetter.com/tuvalu/senala-village/TV7602507.html,-8.5174,179.1983,Pacific/Funafuti,,False
vaiaku-village,https://wetter.com/tuvalu/vaiaku-village/TV7601977.html,-8.5254,179.1941,Pacific/Funafuti,,False
yaren,https://wetter.com/nauru/yaren/NR7626461.html,-0.5509,166.9252,Pacific/Nauru,,False
ijuw,https://wetter.com/nauru/ijuw/NR2110433.html,-0.521,166.9581,Pacific/Nauru,,False
arubo,https://wetter.com/nauru/arubo/NR2110444.html,-0.5049,166.9323,Pacific/Nauru,,False
anibare,https://wetter.com/nauru/anibare/NR2110447.html,-0.5279,166.9525,Pacific/Nauru,,False
