City,URL,Latitude,Longitude,Timezone,Error,Weather Report?
pantai,https://wetter.com/malaysia/pantai/MY1734806.html,2.7867,101.9953,Asia/Kuala_Lumpur,,True
sepang-road,https://wetter.com/malaysia/sepang-road/MY1744663.html,2.8072,101.8021,Asia/Kuala_Lumpur,,True
tanah-merah-new-village-site-c,https://wetter.com/malaysia/tanah-merah-new-village-site-c/MY1741809.html,2.615,101.8054,Asia/Kuala_Lumpur,,True
port-dickson,https://wetter.com/malaysia/port-dickson/MY1734815.html,2.5246,101.7965,Asia/Kuala_Lumpur,,True
seremban,https://wetter.com/malaysia/seremban/MY0NS0003.html,2.7297,101.9381,Asia/Kuala_Lumpur,,True
siliau,https://wetter.com/malaysia/siliau/MY1734813.html,2.5789,101.9043,Asia/Kuala_Lumpur,,True
sikamat-new-village,https://wetter.com/malaysia/sikamat-new-village/MY1743712.html,2.75,101.9667,Asia/Kuala_Lumpur,,True
bentong-town,https://wetter.com/malaysia/bentong-town/MY1779790.html,3.5223,101.9087,Asia/Kuala_Lumpur,,True
bentung,https://wetter.com/malaysia/bentung/MY0PH0001.html,3.5316,101.9038,Asia/Kuala_Lumpur,,True
jerantut,https://wetter.com/malaysia/jerantut/MY0PH0002.html,3.936,102.3626,Asia/Kuala_Lumpur,,True
kampung-kuala-johol,https://wetter.com/malaysia/kampung-kuala-johol/MY1768056.html,2.6183,102.2743,Asia/Kuala_Lumpur,,True
kampong-keluyong,https://wetter.com/malaysia/kampong-keluyong/MY1768415.html,4.2833,101.8167,Asia/Kuala_Lumpur,,True
kampong-pantai-bernas,https://wetter.com/malaysia/kampong-pantai-bernas/MY1766200.html,2.8333,103.4833,Asia/Kuala_Lumpur,,True
bukit-fraser,https://wetter.com/malaysia/bukit-fraser/MY1732671.html,3.7126,101.7412,Asia/Kuala_Lumpur,,True
berincang,https://wetter.com/malaysia/berincang/MY1734615.html,4.4911,101.3869,Asia/Kuala_Lumpur,,True
tampin,https://wetter.com/malaysia/tampin/MY1734738.html,2.4701,102.2302,Asia/Kuala_Lumpur,,True
kampung-tebing-tinggi,https://wetter.com/malaysia/kampung-tebing-tinggi/MY1763223.html,2.7322,102.1585,Asia/Kuala_Lumpur,,True
kampung-baharu-ulu-bendol,https://wetter.com/malaysia/kampung-baharu-ulu-bendol/MY1738465.html,2.739,102.1277,Asia/Kuala_Lumpur,,True
kampung-semin,https://wetter.com/malaysia/kampung-semin/MY1764610.html,2.4657,102.0679,Asia/Kuala_Lumpur,,True
pulau-sebang,https://wetter.com/malaysia/pulau-sebang/MY1749659.html,2.455,102.2329,Asia/Kuala_Lumpur,,True
ringlet,https://wetter.com/malaysia/ringlet/MY1735263.html,4.4155,101.3836,Asia/Kuala_Lumpur,,True
pondok-batang,https://wetter.com/malaysia/pondok-batang/MY1765362.html,2.3863,102.5094,Asia/Kuala_Lumpur,,True
gemas,https://wetter.com/malaysia/gemas/MY1734885.html,2.5832,102.6117,Asia/Kuala_Lumpur,,True
telok-batu-gajah,https://wetter.com/malaysia/telok-batu-gajah/MY1740733.html,2.15,102.45,Asia/Kuala_Lumpur,,True
kampong-chinchang,https://wetter.com/malaysia/kampong-chinchang/MY1769755.html,2.75,101.7667,Asia/Kuala_Lumpur,,True
merlimau,https://wetter.com/malaysia/merlimau/MY1734762.html,2.1449,102.4251,Asia/Kuala_Lumpur,,True
solok-ulu-brisu,https://wetter.com/malaysia/solok-ulu-brisu/MY1743175.html,2.4476,102.1411,Asia/Kuala_Lumpur,,True
broga,https://wetter.com/malaysia/broga/MY1734801.html,2.9369,101.9108,Asia/Kuala_Lumpur,,True
bahau,https://wetter.com/malaysia/bahau/MY1734839.html,2.8079,102.4049,Asia/Kuala_Lumpur,,True
kampong-sungai-ibor,https://wetter.com/malaysia/kampong-sungai-ibor/MY1764020.html,2.5833,102.05,Asia/Kuala_Lumpur,,True
kampung-anak-acheh,https://wetter.com/malaysia/kampung-anak-acheh/MY1771613.html,2.5571,102.1115,Asia/Kuala_Lumpur,,True
kampung-ampang-serong,https://wetter.com/malaysia/kampung-ampang-serong/MY1771618.html,2.6105,102.0542,Asia/Kuala_Lumpur,,True
kampung-baharu-jimah,https://wetter.com/malaysia/kampung-baharu-jimah/MY1771293.html,2.6601,101.8624,Asia/Kuala_Lumpur,,True
kampung-baharu-nilai,https://wetter.com/malaysia/kampung-baharu-nilai/MY1771287.html,2.8033,101.7972,Asia/Kuala_Lumpur,,True
kampung-batang-merbok,https://wetter.com/malaysia/kampung-batang-merbok/MY1771003.html,2.4785,102.1309,Asia/Kuala_Lumpur,,True
kampung-bandar-tinggi,https://wetter.com/malaysia/kampung-bandar-tinggi/MY1771193.html,2.9489,102.0848,Asia/Kuala_Lumpur,,True
kampung-rokan,https://wetter.com/malaysia/kampung-rokan/MY1734856.html,2.5691,102.3833,Asia/Kuala_Lumpur,,True
kampung-batu,https://wetter.com/malaysia/kampung-batu/MY1770988.html,2.5818,102.1225,Asia/Kuala_Lumpur,,True
kampung-serting-tengah,https://wetter.com/malaysia/kampung-serting-tengah/MY1764838.html,2.886,102.3209,Asia/Kuala_Lumpur,,True
kampung-pengenting,https://wetter.com/malaysia/kampung-pengenting/MY1765756.html,2.9028,102.0315,Asia/Kuala_Lumpur,,True
kuala-pilah,https://wetter.com/malaysia/kuala-pilah/MY0NS0002.html,2.7389,102.2487,Asia/Kuala_Lumpur,,True
kampung-rambai-baris,https://wetter.com/malaysia/kampung-rambai-baris/MY1765123.html,2.8858,102.0212,Asia/Kuala_Lumpur,,True
kampung-senibai,https://wetter.com/malaysia/kampung-senibai/MY1764562.html,2.6258,102.2665,Asia/Kuala_Lumpur,,True
kampung-masjid,https://wetter.com/malaysia/kampung-masjid/MY1767046.html,2.8137,101.8872,Asia/Kuala_Lumpur,,True
kampung-mantau,https://wetter.com/malaysia/kampung-mantau/MY1767081.html,2.687,101.9229,Asia/Kuala_Lumpur,,True
kampong-selima,https://wetter.com/malaysia/kampong-selima/MY1764661.html,4.2167,101.9667,Asia/Kuala_Lumpur,,True
juru,https://wetter.com/malaysia/juru/MY1772148.html,5.312,100.4423,Asia/Kuala_Lumpur,,True
kampung-po-ot,https://wetter.com/malaysia/kampung-po-ot/MY1765351.html,3.0091,103.4196,Asia/Kuala_Lumpur,,True
bagan-datuk,https://wetter.com/malaysia/bagan-datuk/MY1735179.html,3.9899,100.7819,Asia/Kuala_Lumpur,,True
taman-kota-permai,https://wetter.com/malaysia/taman-kota-permai/MY6818868.html,5.3429,100.459,Asia/Kuala_Lumpur,,True
glugor,https://wetter.com/malaysia/glugor/MY6833189.html,5.3722,100.3071,Asia/Kuala_Lumpur,,True
kampung-sama-gagah,https://wetter.com/malaysia/kampung-sama-gagah/MY1764897.html,5.4236,100.4086,Asia/Kuala_Lumpur,,True
kelawai,https://wetter.com/malaysia/kelawai/MY1761259.html,5.4333,100.3167,Asia/Kuala_Lumpur,,True
jelutong,https://wetter.com/malaysia/jelutong/MY1772808.html,5.39,100.3189,Asia/Kuala_Lumpur,,True
bagan-serai,https://wetter.com/malaysia/bagan-serai/MY1734409.html,5.0108,100.541,Asia/Kuala_Lumpur,,True
tanjung-tokong,https://wetter.com/malaysia/tanjung-tokong/MY1741550.html,5.4606,100.3074,Asia/Kuala_Lumpur,,True
telaga-batu,https://wetter.com/malaysia/telaga-batu/MY1740836.html,5.4667,100.2333,Asia/Kuala_Lumpur,,True
nibong-tebal,https://wetter.com/malaysia/nibong-tebal/MY1735086.html,5.1659,100.4779,Asia/Kuala_Lumpur,,True
tiga-kongsi,https://wetter.com/malaysia/tiga-kongsi/MY1739567.html,5.2705,100.489,Asia/Kuala_Lumpur,,True
kampung-permatang-kerai-kecil,https://wetter.com/malaysia/kampung-permatang-kerai-kecil/MY6823242.html,5.4789,100.4486,Asia/Kuala_Lumpur,,True
teluk-bahang,https://wetter.com/malaysia/teluk-bahang/MY1740736.html,5.4583,100.2154,Asia/Kuala_Lumpur,,True
tasek-glugor,https://wetter.com/malaysia/tasek-glugor/MY1735093.html,5.4803,100.4985,Asia/Kuala_Lumpur,,True
permatang-kuching,https://wetter.com/malaysia/permatang-kuching/MY1750500.html,5.4634,100.3814,Asia/Kuala_Lumpur,,True
kampung-che-isa,https://wetter.com/malaysia/kampung-che-isa/MY6847219.html,5.159,100.4706,Asia/Kuala_Lumpur,,True
kampung-masjid,https://wetter.com/malaysia/kampung-masjid/MY6812558.html,5.297,100.262,Asia/Kuala_Lumpur,,True
kampong-pulau,https://wetter.com/malaysia/kampong-pulau/MY1765309.html,5.5667,100.3833,Asia/Kuala_Lumpur,,True
kampung-sungai-ara,https://wetter.com/malaysia/kampung-sungai-ara/MY1764160.html,5.327,100.2735,Asia/Kuala_Lumpur,,True
pekan-genting,https://wetter.com/malaysia/pekan-genting/MY6812404.html,5.3318,100.2182,Asia/Kuala_Lumpur,,True
penanti,https://wetter.com/malaysia/penanti/MY1751175.html,5.4066,100.476,Asia/Kuala_Lumpur,,True
kampong-permatang-pak-ali-rahman,https://wetter.com/malaysia/kampong-permatang-pak-ali-rahman/MY1765543.html,5.2833,100.2667,Asia/Kuala_Lumpur,,True
batu-gajah,https://wetter.com/malaysia/batu-gajah/MY1735268.html,4.4692,101.0411,Asia/Kuala_Lumpur,,True
kamunting,https://wetter.com/malaysia/kamunting/MY1734577.html,4.8833,100.7333,Asia/Kuala_Lumpur,,True
kampong-changkat-sulaiman-a,https://wetter.com/malaysia/kampong-changkat-sulaiman-a/MY1769930.html,3.9667,101.3167,Asia/Kuala_Lumpur,,True
kampung-sungai-buloh,https://wetter.com/malaysia/kampung-sungai-buloh/MY1764090.html,3.9385,100.9365,Asia/Kuala_Lumpur,,True
kuala-kangsar,https://wetter.com/malaysia/kuala-kangsar/MY0PK0003.html,4.7667,100.9333,Asia/Kuala_Lumpur,,True
lumut,https://wetter.com/malaysia/lumut/MY1735450.html,4.2323,100.6298,Asia/Kuala_Lumpur,,True
parit-buntar,https://wetter.com/malaysia/parit-buntar/MY1735089.html,5.1267,100.4932,Asia/Kuala_Lumpur,,True
kampong-perak,https://wetter.com/malaysia/kampong-perak/MY1765647.html,4.7833,100.7,Asia/Kuala_Lumpur,,True
ipoh,https://wetter.com/malaysia/ipoh/MY0PK0001.html,4.5841,101.0829,Asia/Kuala_Lumpur,,True
kampung-ayer-hitam,https://wetter.com/malaysia/kampung-ayer-hitam/MY1771517.html,4.0204,101.2023,Asia/Kuala_Lumpur,,True
kampung-kerunai,https://wetter.com/malaysia/kampung-kerunai/MY1735520.html,5.5214,101.1199,Asia/Kuala_Lumpur,,True
bidur,https://wetter.com/malaysia/bidur/MY1735287.html,4.1167,101.2833,Asia/Kuala_Lumpur,,True
kampong-temerloh,https://wetter.com/malaysia/kampong-temerloh/MY1762918.html,4.6517,100.6936,Asia/Kuala_Lumpur,,True
kampong-pasir-anging,https://wetter.com/malaysia/kampong-pasir-anging/MY1766075.html,4.2333,100.6,Asia/Kuala_Lumpur,,True
kampong-changkat-ning,https://wetter.com/malaysia/kampong-changkat-ning/MY1769940.html,4.7667,100.7167,Asia/Kuala_Lumpur,,True
kampong-lubok-pusing,https://wetter.com/malaysia/kampong-lubok-pusing/MY1767255.html,4.3833,100.7167,Asia/Kuala_Lumpur,,True
kampong-dungun,https://wetter.com/malaysia/kampong-dungun/MY1769612.html,3.2167,101.3167,Asia/Kuala_Lumpur,,True
kampung-sungai-kerawai,https://wetter.com/malaysia/kampung-sungai-kerawai/MY1763974.html,4.0245,101.0652,Asia/Kuala_Lumpur,,True
kampar,https://wetter.com/malaysia/kampar/MY0PK0002.html,4.3,101.15,Asia/Kuala_Lumpur,,True
gerik,https://wetter.com/malaysia/gerik/MY1734372.html,5.4167,101.1333,Asia/Kuala_Lumpur,,True
cangkat-jong,https://wetter.com/malaysia/cangkat-jong/MY1732915.html,3.9851,101.1237,Asia/Kuala_Lumpur,,True
gopeng,https://wetter.com/malaysia/gopeng/MY1735267.html,4.4715,101.1663,Asia/Kuala_Lumpur,,True
tapah,https://wetter.com/malaysia/tapah/MY1735283.html,4.1833,101.2667,Asia/Kuala_Lumpur,,True
kampong-pantai-kapas,https://wetter.com/malaysia/kampong-pantai-kapas/MY1766189.html,5.5667,100.45,Asia/Kuala_Lumpur,,True
kampung-permatang-sireh,https://wetter.com/malaysia/kampung-permatang-sireh/MY1750474.html,5.4918,100.4279,Asia/Kuala_Lumpur,,True
perai,https://wetter.com/malaysia/perai/MY0PG0005.html,5.3833,100.3833,Asia/Kuala_Lumpur,,True
tanah-rata,https://wetter.com/malaysia/tanah-rata/MY1735262.html,4.4636,101.3763,Asia/Kuala_Lumpur,,True
taman-sri-gading,https://wetter.com/malaysia/taman-sri-gading/MY1764469.html,3.753,103.2043,Asia/Kuala_Lumpur,,True
kampung-tanjung-sisik,https://wetter.com/malaysia/kampung-tanjung-sisik/MY1762968.html,3.8167,103.3635,Asia/Kuala_Lumpur,,True
raub,https://wetter.com/malaysia/raub/MY0PH0004.html,3.7899,101.857,Asia/Kuala_Lumpur,,True
temerluh,https://wetter.com/malaysia/temerluh/MY1735022.html,3.4506,102.4176,Asia/Kuala_Lumpur,,True
kampung-bukit-macing,https://wetter.com/malaysia/kampung-bukit-macing/MY1770193.html,3.9776,101.9869,Asia/Kuala_Lumpur,,True
kampung-bukit-tinggi-bentong,https://wetter.com/malaysia/kampung-bukit-tinggi-bentong/MY1735133.html,3.3494,101.8263,Asia/Kuala_Lumpur,,True
kampung-pengkalan-terap,https://wetter.com/malaysia/kampung-pengkalan-terap/MY1765682.html,3.4151,102.5754,Asia/Kuala_Lumpur,,True
kuala-lipis,https://wetter.com/malaysia/kuala-lipis/MY1733023.html,4.1842,102.0468,Asia/Kuala_Lumpur,,True
kampung-paya-kilang,https://wetter.com/malaysia/kampung-paya-kilang/MY1765907.html,3.3,102.4425,Asia/Kuala_Lumpur,,True
pekan,https://wetter.com/malaysia/pekan/MY1734971.html,3.4836,103.3996,Asia/Kuala_Lumpur,,True
kampung-kencin,https://wetter.com/malaysia/kampung-kencin/MY1768375.html,3.1789,103.4165,Asia/Kuala_Lumpur,,True
kampung-pejing,https://wetter.com/malaysia/kampung-pejing/MY1765834.html,3.5169,102.6967,Asia/Kuala_Lumpur,,True
kampung-durian-sa-batang,https://wetter.com/malaysia/kampung-durian-sa-batang/MY1769571.html,3.8988,101.8874,Asia/Kuala_Lumpur,,True
kampung-kaya,https://wetter.com/malaysia/kampung-kaya/MY1768551.html,3.0853,103.2499,Asia/Kuala_Lumpur,,True
kampung-kelunjung,https://wetter.com/malaysia/kampung-kelunjung/MY1732621.html,3.6333,102.65,Asia/Kuala_Lumpur,,True
kampung-batu-balik,https://wetter.com/malaysia/kampung-batu-balik/MY1734961.html,3.4668,103.0731,Asia/Kuala_Lumpur,,True
kampung-pepata,https://wetter.com/malaysia/kampung-pepata/MY1765660.html,4.1687,102.0446,Asia/Kuala_Lumpur,,True
kampung-batu-bor,https://wetter.com/malaysia/kampung-batu-bor/MY1770956.html,3.4269,102.5789,Asia/Kuala_Lumpur,,True
kampung-bintang,https://wetter.com/malaysia/kampung-bintang/MY1770470.html,3.5031,102.4339,Asia/Kuala_Lumpur,,True
