City,URL,Latitude,Longitude,Timezone,Error
pu-apu-a,https://wetter.com/samoa/pu-apu-a/WS4035135.html,-13.59,-172.2098,Pacific/Apia,
gataivai,https://wetter.com/samoa/gataivai/WS4035310.html,-13.7736,-172.388,Pacific/Apia,
franz-josef,https://wetter.com/neuseeland/franz-josef/NZ2190928.html,-43.3891,170.1819,Pacific/Auckland,
pirongia,https://wetter.com/neuseeland/pirongia/NZ2184539.html,-38.0,175.2,Pacific/Auckland,
kihikihi,https://wetter.com/neuseeland/kihikihi/NZ2188853.html,-38.0333,175.35,Pacific/Auckland,
colville,https://wetter.com/neuseeland/colville/NZ2192182.html,-36.6333,175.4667,Pacific/Auckland,
otorohanga,https://wetter.com/neuseeland/otorohanga/NZ2185245.html,-38.1833,175.2,Pacific/Auckland,
taupo,https://wetter.com/neuseeland/taupo/NZ0WK0002.html,-38.6833,176.0833,Pacific/Auckland,
paeroa,https://wetter.com/neuseeland/paeroa/NZ2208327.html,-37.3667,175.6667,Pacific/Auckland,
pauanui,https://wetter.com/neuseeland/pauanui/NZ2184766.html,-37.0167,175.8667,Pacific/Auckland,
granity,https://wetter.com/neuseeland/granity/NZ2190530.html,-41.6333,171.85,Pacific/Auckland,
tairua,https://wetter.com/neuseeland/tairua/NZ2182010.html,-37.0167,175.85,Pacific/Auckland,
rangiriri,https://wetter.com/neuseeland/rangiriri/NZ2183728.html,-37.4305,175.1297,Pacific/Auckland,
te-kauwhata,https://wetter.com/neuseeland/te-kauwhata/NZ2181511.html,-37.4,175.15,Pacific/Auckland,
te-poi,https://wetter.com/neuseeland/te-poi/NZ2181385.html,-37.8833,175.8333,Pacific/Auckland,
ngaruawahia,https://wetter.com/neuseeland/ngaruawahia/NZ6247826.html,-37.6674,175.1555,Pacific/Auckland,
greenstone,https://wetter.com/neuseeland/greenstone/NZ2190457.html,-42.6333,171.2667,Pacific/Auckland,
rotomanu,https://wetter.com/neuseeland/rotomanu/NZ2183247.html,-42.65,171.5333,Pacific/Auckland,
haast,https://wetter.com/neuseeland/haast/NZ2190393.html,-43.8833,169.05,Pacific/Auckland,
meremere,https://wetter.com/neuseeland/meremere/NZ6234036.html,-37.319,175.069,Pacific/Auckland,
kumara,https://wetter.com/neuseeland/kumara/NZ6212639.html,-42.6283,171.1801,Pacific/Auckland,
rimu,https://wetter.com/neuseeland/rimu/NZ2183433.html,-42.7667,171.0,Pacific/Auckland,
tatare,https://wetter.com/neuseeland/tatare/NZ2181803.html,-43.3667,170.1833,Pacific/Auckland,
taylorville,https://wetter.com/neuseeland/taylorville/NZ2181646.html,-42.4333,171.3167,Pacific/Auckland,
seddonville,https://wetter.com/neuseeland/seddonville/NZ2182869.html,-41.55,171.9833,Pacific/Auckland,
tiromoana,https://wetter.com/neuseeland/tiromoana/NZ2181080.html,-42.0333,171.3833,Pacific/Auckland,
reefton,https://wetter.com/neuseeland/reefton/NZ2183551.html,-42.1167,171.8667,Pacific/Auckland,
miko,https://wetter.com/neuseeland/miko/NZ2186847.html,-41.5333,171.95,Pacific/Auckland,
whataroa,https://wetter.com/neuseeland/whataroa/NZ2179197.html,-43.2833,170.4167,Pacific/Auckland,
maruia,https://wetter.com/neuseeland/maruia/NZ2187260.html,-42.1833,172.2167,Pacific/Auckland,
runanga,https://wetter.com/neuseeland/runanga/NZ6212566.html,-42.3983,171.2501,Pacific/Auckland,
lower-kokatahi,https://wetter.com/neuseeland/lower-kokatahi/NZ2188160.html,-42.8333,171.0333,Pacific/Auckland,
greymouth,https://wetter.com/neuseeland/greymouth/NZ0WC0001.html,-42.4667,171.2,Pacific/Auckland,
whataroa,https://wetter.com/neuseeland/whataroa/NZ6210826.html,-43.2583,170.3601,Pacific/Auckland,
kowhitirangi,https://wetter.com/neuseeland/kowhitirangi/NZ2188605.html,-42.8667,171.0167,Pacific/Auckland,
pahautane,https://wetter.com/neuseeland/pahautane/NZ2206898.html,-42.05,171.3667,Pacific/Auckland,
karamea,https://wetter.com/neuseeland/karamea/NZ2189062.html,-41.25,172.1167,Pacific/Auckland,
maraehoko,https://wetter.com/neuseeland/maraehoko/NZ2187362.html,-42.6667,171.0333,Pacific/Auckland,
ngahere,https://wetter.com/neuseeland/ngahere/NZ2186218.html,-42.4,171.45,Pacific/Auckland,
onewhero,https://wetter.com/neuseeland/onewhero/NZ2185565.html,-37.3278,174.9153,Pacific/Auckland,
hokitika,https://wetter.com/neuseeland/hokitika/NZ2206894.html,-42.7167,170.9667,Pacific/Auckland,
okuru,https://wetter.com/neuseeland/okuru/NZ2185711.html,-43.9077,168.9009,Pacific/Auckland,
moana,https://wetter.com/neuseeland/moana/NZ2186753.html,-42.574,171.534,Pacific/Auckland,
okarito,https://wetter.com/neuseeland/okarito/NZ2185770.html,-43.2333,170.1833,Pacific/Auckland,
westport,https://wetter.com/neuseeland/westport/NZ2206900.html,-41.7526,171.6037,Pacific/Auckland,
harihari,https://wetter.com/neuseeland/harihari/NZ2190260.html,-43.15,170.55,Pacific/Auckland,
hector,https://wetter.com/neuseeland/hector/NZ2190106.html,-41.6,171.8833,Pacific/Auckland,
stillwater,https://wetter.com/neuseeland/stillwater/NZ2182323.html,-42.4333,171.35,Pacific/Auckland,
pokeno,https://wetter.com/neuseeland/pokeno/NZ2184459.html,-37.245,175.0205,Pacific/Auckland,
waharoa,https://wetter.com/neuseeland/waharoa/NZ2180471.html,-37.7667,175.7667,Pacific/Auckland,
piopio,https://wetter.com/neuseeland/piopio/NZ2184564.html,-38.4667,175.0167,Pacific/Auckland,
pauatahanui,https://wetter.com/neuseeland/pauatahanui/NZ2184763.html,-41.1,174.9167,Pacific/Auckland,
te-horo,https://wetter.com/neuseeland/te-horo/NZ2181558.html,-40.8,175.1,Pacific/Auckland,
pirinoa,https://wetter.com/neuseeland/pirinoa/NZ2184547.html,-41.35,175.2,Pacific/Auckland,
porirua,https://wetter.com/neuseeland/porirua/NZ0WG0003.html,-41.1333,174.85,Pacific/Auckland,
paekakariki,https://wetter.com/neuseeland/paekakariki/NZ2185134.html,-40.9854,174.9545,Pacific/Auckland,
reikorangi,https://wetter.com/neuseeland/reikorangi/NZ2183537.html,-40.9,175.0833,Pacific/Auckland,
plimmerton,https://wetter.com/neuseeland/plimmerton/NZ2184504.html,-41.0833,174.8667,Pacific/Auckland,
paraparaumu,https://wetter.com/neuseeland/paraparaumu/NZ2184904.html,-40.9167,175.0167,Pacific/Auckland,
upper-hutt,https://wetter.com/neuseeland/upper-hutt/NZ0WG0004.html,-41.1383,175.0502,Pacific/Auckland,
waikanae-beach,https://wetter.com/neuseeland/waikanae-beach/NZ6224755.html,-40.8638,175.021,Pacific/Auckland,
waikanae,https://wetter.com/neuseeland/waikanae/NZ2180320.html,-40.8833,175.0667,Pacific/Auckland,
paremata,https://wetter.com/neuseeland/paremata/NZ2184889.html,-41.1167,174.8667,Pacific/Auckland,
taita,https://wetter.com/neuseeland/taita/NZ2182006.html,-41.2,174.95,Pacific/Auckland,
wadestown,https://wetter.com/neuseeland/wadestown/NZ2180482.html,-41.2667,174.7667,Pacific/Auckland,
barrytown,https://wetter.com/neuseeland/barrytown/NZ2193529.html,-42.2439,171.3261,Pacific/Auckland,
silverstream,https://wetter.com/neuseeland/silverstream/NZ2182715.html,-41.15,175.0,Pacific/Auckland,
dobson,https://wetter.com/neuseeland/dobson/NZ2191717.html,-42.45,171.35,Pacific/Auckland,
blackball,https://wetter.com/neuseeland/blackball/NZ2193293.html,-42.3667,171.4167,Pacific/Auckland,
raumati-beach,https://wetter.com/neuseeland/raumati-beach/NZ2183620.html,-40.9167,174.9833,Pacific/Auckland,
waipawa,https://wetter.com/neuseeland/waipawa/NZ2206874.html,-41.4122,175.5153,Pacific/Auckland,
titahi-bay,https://wetter.com/neuseeland/titahi-bay/NZ2181073.html,-41.1,174.8333,Pacific/Auckland,
wainuiomata,https://wetter.com/neuseeland/wainuiomata/NZ2180118.html,-41.2667,174.95,Pacific/Auckland,
bell-hill,https://wetter.com/neuseeland/bell-hill/NZ2193446.html,-42.55,171.6,Pacific/Auckland,
carters-beach,https://wetter.com/neuseeland/carters-beach/NZ2192573.html,-41.75,171.5667,Pacific/Auckland,
riversdale-beach,https://wetter.com/neuseeland/riversdale-beach/NZ6228170.html,-41.0883,176.0702,Pacific/Auckland,
fergusons,https://wetter.com/neuseeland/fergusons/NZ2191156.html,-42.9667,170.7333,Pacific/Auckland,
blacks-point,https://wetter.com/neuseeland/blacks-point/NZ2193226.html,-42.1333,171.8833,Pacific/Auckland,
pukerua-bay,https://wetter.com/neuseeland/pukerua-bay/NZ2184084.html,-41.0333,174.9,Pacific/Auckland,
raglan,https://wetter.com/neuseeland/raglan/NZ2183854.html,-37.8,174.8833,Pacific/Auckland,
paraparaumu-beach,https://wetter.com/neuseeland/paraparaumu-beach/NZ2184903.html,-40.9,174.9833,Pacific/Auckland,
wellington,https://wetter.com/neuseeland/wellington/NZ0WG0005.html,-41.2866,174.7756,Pacific/Auckland,
waihi,https://wetter.com/neuseeland/waihi/NZ2208328.html,-37.3833,175.8333,Pacific/Auckland,
taupiri,https://wetter.com/neuseeland/taupiri/NZ2181747.html,-37.6167,175.1833,Pacific/Auckland,
whangamata,https://wetter.com/neuseeland/whangamata/NZ2179328.html,-37.2,175.8667,Pacific/Auckland,
tirau,https://wetter.com/neuseeland/tirau/NZ2181100.html,-37.9833,175.75,Pacific/Auckland,
port-waikato,https://wetter.com/neuseeland/port-waikato/NZ2184355.html,-37.3901,174.7276,Pacific/Auckland,
thames,https://wetter.com/neuseeland/thames/NZ2208333.html,-37.1383,175.5401,Pacific/Auckland,
wairakei,https://wetter.com/neuseeland/wairakei/NZ2179959.html,-38.6333,176.1,Pacific/Auckland,
whitianga,https://wetter.com/neuseeland/whitianga/NZ2179103.html,-36.8333,175.7,Pacific/Auckland,
tokoroa,https://wetter.com/neuseeland/tokoroa/NZ0WK0003.html,-38.2333,175.8667,Pacific/Auckland,
turangi,https://wetter.com/neuseeland/turangi/NZ2180737.html,-38.9904,175.8084,Pacific/Auckland,
castlepoint,https://wetter.com/neuseeland/castlepoint/NZ2192521.html,-40.9,176.2167,Pacific/Auckland,
waitoa,https://wetter.com/neuseeland/waitoa/NZ2179794.html,-37.6167,175.6333,Pacific/Auckland,
gladstone,https://wetter.com/neuseeland/gladstone/NZ2190760.html,-41.0833,175.65,Pacific/Auckland,
carterton,https://wetter.com/neuseeland/carterton/NZ6226000.html,-41.0183,175.5302,Pacific/Auckland,
kopuaranga,https://wetter.com/neuseeland/kopuaranga/NZ2188666.html,-40.8333,175.6667,Pacific/Auckland,
karori,https://wetter.com/neuseeland/karori/NZ2189028.html,-41.2837,174.7414,Pacific/Auckland,
eastbourne,https://wetter.com/neuseeland/eastbourne/NZ2206375.html,-41.3,174.9,Pacific/Auckland,
brooklyn,https://wetter.com/neuseeland/brooklyn/NZ2192941.html,-41.3059,174.7626,Pacific/Auckland,
judgeford,https://wetter.com/neuseeland/judgeford/NZ2189364.html,-41.1167,174.9333,Pacific/Auckland,
haywards,https://wetter.com/neuseeland/haywards/NZ2190125.html,-41.15,174.9833,Pacific/Auckland,
masterton,https://wetter.com/neuseeland/masterton/NZ0WG0002.html,-40.9597,175.6575,Pacific/Auckland,
lower-hutt,https://wetter.com/neuseeland/lower-hutt/NZ0WG0001.html,-41.2167,174.9167,Pacific/Auckland,
korokoro,https://wetter.com/neuseeland/korokoro/NZ2188648.html,-41.2167,174.8667,Pacific/Auckland,
kaiwharawhara,https://wetter.com/neuseeland/kaiwharawhara/NZ2189162.html,-41.2667,174.7833,Pacific/Auckland,
mount-victoria,https://wetter.com/neuseeland/mount-victoria/NZ6244819.html,-41.297,174.7936,Pacific/Auckland,
otaki,https://wetter.com/neuseeland/otaki/NZ2206372.html,-40.7583,175.15,Pacific/Auckland,
ngaio,https://wetter.com/neuseeland/ngaio/NZ2186216.html,-41.2504,174.7739,Pacific/Auckland,
otaki-beach,https://wetter.com/neuseeland/otaki-beach/NZ2185360.html,-40.75,175.1167,Pacific/Auckland,
hukarere,https://wetter.com/neuseeland/hukarere/NZ2189672.html,-42.25,171.7,Pacific/Auckland,
ngatea,https://wetter.com/neuseeland/ngatea/NZ2186152.html,-37.2833,175.5,Pacific/Auckland,
bluff,https://wetter.com/neuseeland/bluff/NZ2206939.html,-46.6,168.3333,Pacific/Auckland,
stratford,https://wetter.com/neuseeland/stratford/NZ6223846.html,-39.3376,174.2837,Pacific/Auckland,
opunake,https://wetter.com/neuseeland/opunake/NZ2206357.html,-39.4556,173.8583,Pacific/Auckland,
hurleyville,https://wetter.com/neuseeland/hurleyville/NZ2189616.html,-39.6333,174.5,Pacific/Auckland,
tututawa,https://wetter.com/neuseeland/tututawa/NZ2180662.html,-39.3167,174.5333,Pacific/Auckland,
kent-road,https://wetter.com/neuseeland/kent-road/NZ2188886.html,-39.1333,174.1167,Pacific/Auckland,
mahoe,https://wetter.com/neuseeland/mahoe/NZ2188011.html,-39.3772,174.1723,Pacific/Auckland,
ohawe-beach,https://wetter.com/neuseeland/ohawe-beach/NZ2185848.html,-39.5833,174.2,Pacific/Auckland,
ahititi,https://wetter.com/neuseeland/ahititi/NZ2194095.html,-38.8667,174.6,Pacific/Auckland,
lepperton,https://wetter.com/neuseeland/lepperton/NZ2188417.html,-39.0667,174.2167,Pacific/Auckland,
matau,https://wetter.com/neuseeland/matau/NZ2187169.html,-39.1612,174.5635,Pacific/Auckland,
mangorei,https://wetter.com/neuseeland/mangorei/NZ2187441.html,-39.15,174.0833,Pacific/Auckland,
kaponga,https://wetter.com/neuseeland/kaponga/NZ2189081.html,-39.4333,174.15,Pacific/Auckland,
normanby,https://wetter.com/neuseeland/normanby/NZ2186049.html,-39.5333,174.2833,Pacific/Auckland,
eltham,https://wetter.com/neuseeland/eltham/NZ2206358.html,-39.4292,174.3,Pacific/Auckland,
moturoa,https://wetter.com/neuseeland/moturoa/NZ2186498.html,-39.0643,174.0356,Pacific/Auckland,
korito,https://wetter.com/neuseeland/korito/NZ2188650.html,-39.1667,174.1,Pacific/Auckland,
inglewood,https://wetter.com/neuseeland/inglewood/NZ6223708.html,-39.1582,174.1802,Pacific/Auckland,
tuatapere,https://wetter.com/neuseeland/tuatapere/NZ2180815.html,-46.1333,167.6833,Pacific/Auckland,
port-craig,https://wetter.com/neuseeland/port-craig/NZ2184373.html,-46.2167,167.35,Pacific/Auckland,
kakaramea,https://wetter.com/neuseeland/kakaramea/NZ2189120.html,-39.7167,174.45,Pacific/Auckland,
new-plymouth,https://wetter.com/neuseeland/new-plymouth/NZ0TK0001.html,-39.0667,174.0833,Pacific/Auckland,
rahotu,https://wetter.com/neuseeland/rahotu/NZ2183847.html,-39.3333,173.8,Pacific/Auckland,
oakura,https://wetter.com/neuseeland/oakura/NZ2185922.html,-39.1167,173.95,Pacific/Auckland,
gowanbridge,https://wetter.com/neuseeland/gowanbridge/NZ2190568.html,-41.7167,172.5667,Pacific/Auckland,
aorere,https://wetter.com/neuseeland/aorere/NZ2193896.html,-40.7167,172.6,Pacific/Auckland,
collingwood,https://wetter.com/neuseeland/collingwood/NZ2192194.html,-40.6772,172.6807,Pacific/Auckland,
baton,https://wetter.com/neuseeland/baton/NZ2193514.html,-41.3167,172.7167,Pacific/Auckland,
appleby,https://wetter.com/neuseeland/appleby/NZ2193876.html,-41.3,173.1167,Pacific/Auckland,
north-mount-egmont,https://wetter.com/neuseeland/north-mount-egmont/NZ2185973.html,-39.2833,174.1,Pacific/Auckland,
mangapani,https://wetter.com/neuseeland/mangapani/NZ2187628.html,-39.75,174.8333,Pacific/Auckland,
waitara,https://wetter.com/neuseeland/waitara/NZ0TK0002.html,-39.0016,174.2384,Pacific/Auckland,
okato,https://wetter.com/neuseeland/okato/NZ2185763.html,-39.2,173.8833,Pacific/Auckland,
upper-kahui,https://wetter.com/neuseeland/upper-kahui/NZ2180580.html,-39.3167,173.8833,Pacific/Auckland,
oeo,https://wetter.com/neuseeland/oeo/NZ2185886.html,-39.5333,173.9833,Pacific/Auckland,
urenui,https://wetter.com/neuseeland/urenui/NZ2180559.html,-39.0,174.3833,Pacific/Auckland,
manaia,https://wetter.com/neuseeland/manaia/NZ2187826.html,-39.55,174.1333,Pacific/Auckland,
puniwhakau,https://wetter.com/neuseeland/puniwhakau/NZ2183981.html,-39.3282,174.6165,Pacific/Auckland,
patea,https://wetter.com/neuseeland/patea/NZ2206361.html,-39.7583,174.4833,Pacific/Auckland,
waverley,https://wetter.com/neuseeland/waverley/NZ2179581.html,-39.7667,174.6333,Pacific/Auckland,
moumahaki,https://wetter.com/neuseeland/moumahaki/NZ2186474.html,-39.7833,174.6833,Pacific/Auckland,
whangamomona,https://wetter.com/neuseeland/whangamomona/NZ2179322.html,-39.1446,174.7353,Pacific/Auckland,
te-wera,https://wetter.com/neuseeland/te-wera/NZ2181279.html,-39.239,174.584,Pacific/Auckland,
waitoitoi,https://wetter.com/neuseeland/waitoitoi/NZ2179783.html,-38.9833,174.4333,Pacific/Auckland,
brightwater,https://wetter.com/neuseeland/brightwater/NZ2192964.html,-41.3833,173.1167,Pacific/Auckland,
ohai,https://wetter.com/neuseeland/ohai/NZ2185880.html,-45.9167,167.95,Pacific/Auckland,
fitzroy,https://wetter.com/neuseeland/fitzroy/NZ2191091.html,-39.05,174.1,Pacific/Auckland,
mossburn,https://wetter.com/neuseeland/mossburn/NZ2186585.html,-45.6667,168.25,Pacific/Auckland,
hawera,https://wetter.com/neuseeland/hawera/NZ2206359.html,-39.5917,174.2833,Pacific/Auckland,
lumsden,https://wetter.com/neuseeland/lumsden/NZ2188128.html,-45.7333,168.45,Pacific/Auckland,
lorneville,https://wetter.com/neuseeland/lorneville/NZ2188187.html,-46.35,168.35,Pacific/Auckland,
manapouri,https://wetter.com/neuseeland/manapouri/NZ2187816.html,-45.567,167.6115,Pacific/Auckland,
haldane,https://wetter.com/neuseeland/haldane/NZ2190356.html,-46.6333,169.0,Pacific/Auckland,
halfmoon-bay,https://wetter.com/neuseeland/halfmoon-bay/NZ6203361.html,-46.8996,168.1293,Pacific/Auckland,
aparima,https://wetter.com/neuseeland/aparima/NZ2193886.html,-46.0833,168.05,Pacific/Auckland,
gore,https://wetter.com/neuseeland/gore/NZ0SO0001.html,-46.1028,168.9436,Pacific/Auckland,
garston,https://wetter.com/neuseeland/garston/NZ2190839.html,-45.4667,168.6833,Pacific/Auckland,
edendale,https://wetter.com/neuseeland/edendale/NZ2191456.html,-46.3167,168.7833,Pacific/Auckland,
balfour,https://wetter.com/neuseeland/balfour/NZ2193597.html,-45.8333,168.5833,Pacific/Auckland,
brydone,https://wetter.com/neuseeland/brydone/NZ2192857.html,-46.25,168.8,Pacific/Auckland,
colac-bay,https://wetter.com/neuseeland/colac-bay/NZ2192210.html,-46.3642,167.8821,Pacific/Auckland,
whitford,https://wetter.com/neuseeland/whitford/NZ2179104.html,-36.9333,174.9667,Pacific/Auckland,
invercargill,https://wetter.com/neuseeland/invercargill/NZ0SO0002.html,-46.4,168.35,Pacific/Auckland,
snells-beach,https://wetter.com/neuseeland/snells-beach/NZ6244556.html,-36.4082,174.7202,Pacific/Auckland,
warkworth,https://wetter.com/neuseeland/warkworth/NZ2179639.html,-36.4,174.6667,Pacific/Auckland,
silverdale,https://wetter.com/neuseeland/silverdale/NZ2182720.html,-36.6187,174.6776,Pacific/Auckland,
milford-sound,https://wetter.com/neuseeland/milford-sound/NZ6202181.html,-44.6684,167.9201,Pacific/Auckland,
otautau,https://wetter.com/neuseeland/otautau/NZ2185296.html,-46.15,168.0,Pacific/Auckland,
riversdale,https://wetter.com/neuseeland/riversdale/NZ2183411.html,-45.9,168.75,Pacific/Auckland,
jamestown,https://wetter.com/neuseeland/jamestown/NZ2207053.html,-44.4,168.05,Pacific/Auckland,
egmont-village,https://wetter.com/neuseeland/egmont-village/NZ2191418.html,-39.1453,174.144,Pacific/Auckland,
oban,https://wetter.com/neuseeland/oban/NZ2190349.html,-46.8989,168.129,Pacific/Auckland,
winton,https://wetter.com/neuseeland/winton/NZ0SO0003.html,-46.15,168.3333,Pacific/Auckland,
tokanui,https://wetter.com/neuseeland/tokanui/NZ2181022.html,-46.5667,168.9333,Pacific/Auckland,
te-anau,https://wetter.com/neuseeland/te-anau/NZ2181625.html,-45.4167,167.7167,Pacific/Auckland,
mount-linton,https://wetter.com/neuseeland/mount-linton/NZ2186444.html,-45.9333,167.8667,Pacific/Auckland,
ruahine,https://wetter.com/neuseeland/ruahine/NZ2183157.html,-46.35,167.8,Pacific/Auckland,
the-key,https://wetter.com/neuseeland/the-key/NZ2181239.html,-45.55,167.9,Pacific/Auckland,
otatara,https://wetter.com/neuseeland/otatara/NZ2185302.html,-46.4333,168.3,Pacific/Auckland,
nightcaps,https://wetter.com/neuseeland/nightcaps/NZ2186091.html,-45.9667,168.0333,Pacific/Auckland,
otama,https://wetter.com/neuseeland/otama/NZ2185351.html,-45.95,168.8667,Pacific/Auckland,
bell-block,https://wetter.com/neuseeland/bell-block/NZ2193449.html,-39.0333,174.15,Pacific/Auckland,
riverton,https://wetter.com/neuseeland/riverton/NZ2206957.html,-46.35,168.0167,Pacific/Auckland,
tihaka,https://wetter.com/neuseeland/tihaka/NZ2181165.html,-46.3544,167.9325,Pacific/Auckland,
pyramid,https://wetter.com/neuseeland/pyramid/NZ2183913.html,-45.9333,168.7667,Pacific/Auckland,
seaward-downs,https://wetter.com/neuseeland/seaward-downs/NZ2182882.html,-46.3833,168.75,Pacific/Auckland,
mataura,https://wetter.com/neuseeland/mataura/NZ6206745.html,-46.1784,168.8501,Pacific/Auckland,
kennington,https://wetter.com/neuseeland/kennington/NZ2188894.html,-46.4,168.45,Pacific/Auckland,
wyndham,https://wetter.com/neuseeland/wyndham/NZ2178933.html,-46.3333,168.85,Pacific/Auckland,
maitland,https://wetter.com/neuseeland/maitland/NZ2187984.html,-45.9833,169.0167,Pacific/Auckland,
glengarry,https://wetter.com/neuseeland/glengarry/NZ2190723.html,-41.8333,172.2333,Pacific/Auckland,
hiwipango,https://wetter.com/neuseeland/hiwipango/NZ2189909.html,-41.5167,172.9333,Pacific/Auckland,
glenhope,https://wetter.com/neuseeland/glenhope/NZ2190717.html,-41.65,172.65,Pacific/Auckland,
te-teko,https://wetter.com/neuseeland/te-teko/NZ6236685.html,-38.0365,176.7936,Pacific/Auckland,
paengaroa,https://wetter.com/neuseeland/paengaroa/NZ2185128.html,-37.8167,176.4167,Pacific/Auckland,
te-puna,https://wetter.com/neuseeland/te-puna/NZ2181373.html,-37.6954,176.0721,Pacific/Auckland,
