City,URL,Latitude,Longitude,Timezone,Error,Weather Report?
tyul-kubas,https://wetter.com/kasachstan/tyul-kubas/KZ1517880.html,42.4858,70.296,Asia/Almaty,,True
shardara,https://wetter.com/kasachstan/shardara/KZ1524889.html,41.2583,67.9699,Asia/Almaty,,True
shayan,https://wetter.com/kasachstan/shayan/KZ1524871.html,43.034,69.3805,Asia/Almaty,,True
shaul-der,https://wetter.com/kasachstan/shaul-der/KZ1519259.html,42.791,68.3717,Asia/Almaty,,True
sholakkorgan,https://wetter.com/kasachstan/sholakkorgan/KZ1524703.html,43.7645,69.1786,Asia/Almaty,,True
turkestan,https://wetter.com/kasachstan/turkestan/KZ1517945.html,43.2973,68.2518,Asia/Almaty,,True
sayram,https://wetter.com/kasachstan/sayram/KZ1519455.html,42.3025,69.7576,Asia/Almaty,,True
myrzakent,https://wetter.com/kasachstan/myrzakent/KZ1518945.html,40.6634,68.5451,Asia/Almaty,,True
sastobe,https://wetter.com/kasachstan/sastobe/KZ1519516.html,42.5533,69.9984,Asia/Almaty,,True
karatau,https://wetter.com/kasachstan/karatau/KZ1523095.html,44.05,68.2,Asia/Almaty,,True
petropavlovka,https://wetter.com/kasachstan/petropavlovka/KZ1520171.html,42.25,70.1333,Asia/Almaty,,True
karabau,https://wetter.com/kasachstan/karabau/KZ1523457.html,41.8206,69.4879,Asia/Almaty,,True
maksimovka,https://wetter.com/kasachstan/maksimovka/KZ1521220.html,52.3987,68.6267,Asia/Almaty,,True
eshkioelmes,https://wetter.com/kasachstan/eshkioelmes/KZ1534773.html,48.8964,67.0497,Asia/Almaty,,True
espe,https://wetter.com/kasachstan/espe/KZ1524294.html,43.873,74.1388,Asia/Almaty,,True
intumak,https://wetter.com/kasachstan/intumak/KZ1537173.html,48.9003,71.7527,Asia/Almaty,,True
kazakhstan,https://wetter.com/kasachstan/kazakhstan/KZ1504065.html,48.5167,66.7667,Asia/Almaty,,True
karatau,https://wetter.com/kasachstan/karatau/KZ1519938.html,43.1796,70.4592,Asia/Almaty,,True
aktobe,https://wetter.com/kasachstan/aktobe/KZ1526583.html,43.8346,73.7619,Asia/Almaty,,True
asa,https://wetter.com/kasachstan/asa/KZ1526066.html,43.0374,71.1474,Asia/Almaty,,True
aul-bertamar,https://wetter.com/kasachstan/aul-bertamar/KZ1526014.html,43.2167,74.4,Asia/Almaty,,True
burnooktyabr-skoye,https://wetter.com/kasachstan/burnooktyabr-skoye/KZ1524966.html,42.6847,70.8349,Asia/Almaty,,True
aisha-bibi,https://wetter.com/kasachstan/aisha-bibi/KZ1524219.html,42.8366,71.2068,Asia/Almaty,,True
akbakay,https://wetter.com/kasachstan/akbakay/KZ1526900.html,45.1294,72.6717,Asia/Almaty,,True
togusken,https://wetter.com/kasachstan/togusken/KZ1518121.html,48.3745,69.9922,Asia/Almaty,,True
zhangaarqa,https://wetter.com/kasachstan/zhangaarqa/KZ1526041.html,48.6866,71.6447,Asia/Almaty,,True
qoskoel,https://wetter.com/kasachstan/qoskoel/KZ1484292.html,47.5828,64.5562,Asia/Almaty,,True
schesqasghan,https://wetter.com/kasachstan/schesqasghan/KZ1516589.html,47.7875,67.7112,Asia/Almaty,,True
satpayev,https://wetter.com/kasachstan/satpayev/KZ1520692.html,47.9041,67.5411,Asia/Almaty,,True
ulytau,https://wetter.com/kasachstan/ulytau/KZ1517743.html,48.655,67.0059,Asia/Almaty,,True
zheldyadyr,https://wetter.com/kasachstan/zheldyadyr/KZ1516635.html,49.4667,67.5,Asia/Almaty,,True
oerkendeu,https://wetter.com/kasachstan/oerkendeu/KZ1520374.html,48.6822,70.9466,Asia/Almaty,,True
malay,https://wetter.com/kasachstan/malay/KZ1483741.html,47.4434,65.0884,Asia/Almaty,,True
qarazhal,https://wetter.com/kasachstan/qarazhal/KZ1519935.html,48.0109,70.8006,Asia/Almaty,,True
yntaly,https://wetter.com/kasachstan/yntaly/KZ1517141.html,48.8906,70.917,Asia/Almaty,,True
zhayrem,https://wetter.com/kasachstan/zhayrem/KZ1516653.html,48.3411,70.177,Asia/Almaty,,True
zhezdi,https://wetter.com/kasachstan/zhezdi/KZ1516593.html,48.0634,67.0549,Asia/Almaty,,True
sarlyq,https://wetter.com/kasachstan/sarlyq/KZ1533284.html,48.7587,66.6285,Asia/Almaty,,True
lakbay,https://wetter.com/kasachstan/lakbay/KZ1483757.html,47.722,65.9545,Asia/Almaty,,True
kyzyluy,https://wetter.com/kasachstan/kyzyluy/KZ1524109.html,48.1222,65.334,Asia/Almaty,,True
taldybulaq,https://wetter.com/kasachstan/taldybulaq/KZ1518566.html,48.8443,71.3784,Asia/Almaty,,True
saetbaev,https://wetter.com/kasachstan/saetbaev/KZ1519491.html,48.1582,67.5122,Asia/Almaty,,True
borsengir,https://wetter.com/kasachstan/borsengir/KZ1525119.html,47.9043,68.5739,Asia/Almaty,,True
moskovskiy,https://wetter.com/kasachstan/moskovskiy/KZ1520858.html,52.0222,66.0071,Asia/Almaty,,True
yubileynoye,https://wetter.com/kasachstan/yubileynoye/KZ1539911.html,43.2182,76.9961,Asia/Almaty,,True
zerenda,https://wetter.com/kasachstan/zerenda/KZ1517047.html,52.906,69.1559,Asia/Almaty,,True
kalkaman,https://wetter.com/kasachstan/kalkaman/KZ1523875.html,43.2167,76.8333,Asia/Almaty,,True
kirovo,https://wetter.com/kasachstan/kirovo/KZ1539905.html,43.2708,76.8486,Asia/Almaty,,True
mamyr,https://wetter.com/kasachstan/mamyr/KZ1539980.html,43.2033,76.8489,Asia/Almaty,,True
malaya-stantsiya,https://wetter.com/kasachstan/malaya-stantsiya/KZ1521204.html,43.2878,76.9878,Asia/Almaty,,True
kirovo,https://wetter.com/kasachstan/kirovo/KZ1522644.html,43.2708,76.8466,Asia/Almaty,,True
ozernyy,https://wetter.com/kasachstan/ozernyy/KZ1539145.html,43.0605,76.9824,Asia/Almaty,,True
kargaly,https://wetter.com/kasachstan/kargaly/KZ1524098.html,43.168,76.8492,Asia/Almaty,,True
krasnyy-trudovik,https://wetter.com/kasachstan/krasnyy-trudovik/KZ1539910.html,43.3297,76.8501,Asia/Almaty,,True
kuramys,https://wetter.com/kasachstan/kuramys/KZ1539979.html,43.1781,76.8544,Asia/Almaty,,True
gornyy-gigant,https://wetter.com/kasachstan/gornyy-gigant/KZ1524194.html,43.2167,76.95,Asia/Almaty,,True
ozhet,https://wetter.com/kasachstan/ozhet/KZ1517567.html,43.3232,76.8874,Asia/Almaty,,True
tuerksib,https://wetter.com/kasachstan/tuerksib/KZ11482405.html,43.3158,76.9493,Asia/Almaty,,True
tastak,https://wetter.com/kasachstan/tastak/KZ1518389.html,43.2503,76.8489,Asia/Almaty,,True
pervomayka,https://wetter.com/kasachstan/pervomayka/KZ1520208.html,43.3736,76.94,Asia/Almaty,,True
rakhat,https://wetter.com/kasachstan/rakhat/KZ1539904.html,43.1897,76.8623,Asia/Almaty,,True
rakhat,https://wetter.com/kasachstan/rakhat/KZ1539965.html,43.341,76.8144,Asia/Almaty,,True
medeu,https://wetter.com/kasachstan/medeu/KZ11528698.html,43.2644,76.9731,Asia/Almaty,,True
shugyla,https://wetter.com/kasachstan/shugyla/KZ1539977.html,43.2089,76.8008,Asia/Almaty,,True
zarya-vostoka,https://wetter.com/kasachstan/zarya-vostoka/KZ1517075.html,43.285,76.8837,Asia/Almaty,,True
yermensay,https://wetter.com/kasachstan/yermensay/KZ1539908.html,43.1858,76.9289,Asia/Almaty,,True
belbulaq,https://wetter.com/kasachstan/belbulaq/KZ1517459.html,43.3145,77.0994,Asia/Almaty,,True
asysaga,https://wetter.com/kasachstan/asysaga/KZ1526053.html,43.4679,78.3459,Asia/Almaty,,True
intumak,https://wetter.com/kasachstan/intumak/KZ1539959.html,43.4149,76.9687,Asia/Almaty,,True
bayseit,https://wetter.com/kasachstan/bayseit/KZ1525595.html,43.5733,78.3464,Asia/Almaty,,True
aleksandrovka,https://wetter.com/kasachstan/aleksandrovka/KZ1526467.html,43.4459,77.3322,Asia/Almaty,,True
karasu,https://wetter.com/kasachstan/karasu/KZ1539962.html,43.3431,76.9148,Asia/Almaty,,True
kokterek,https://wetter.com/kasachstan/kokterek/KZ1522447.html,42.4944,70.2548,Asia/Almaty,,True
kamenskoye-plato,https://wetter.com/kasachstan/kamenskoye-plato/KZ1521718.html,43.1833,76.9667,Asia/Almaty,,True
kokkaynar,https://wetter.com/kasachstan/kokkaynar/KZ1539906.html,43.2945,76.8412,Asia/Almaty,,True
shelekhovo,https://wetter.com/kasachstan/shelekhovo/KZ1519229.html,50.7995,80.4953,Asia/Almaty,,True
kermek,https://wetter.com/kasachstan/kermek/KZ1535281.html,51.3784,79.4171,Asia/Almaty,,True
koktuma,https://wetter.com/kasachstan/koktuma/KZ1522428.html,46.6,82.15,Asia/Almaty,,True
qopa,https://wetter.com/kasachstan/qopa/KZ1522280.html,49.1077,80.221,Asia/Almaty,,True
sosnovka,https://wetter.com/kasachstan/sosnovka/KZ1534955.html,50.8783,81.0459,Asia/Almaty,,True
shar,https://wetter.com/kasachstan/shar/KZ1519275.html,49.5872,81.0488,Asia/Almaty,,True
zharma,https://wetter.com/kasachstan/zharma/KZ1516716.html,48.7834,80.8767,Asia/Almaty,,True
voskresenovka,https://wetter.com/kasachstan/voskresenovka/KZ1517386.html,50.5999,80.2743,Asia/Almaty,,True
zhezkent,https://wetter.com/kasachstan/zhezkent/KZ1516590.html,50.9311,81.3615,Asia/Almaty,,True
znamenka,https://wetter.com/kasachstan/znamenka/KZ1516455.html,50.8169,81.0046,Asia/Almaty,,True
zhernovka,https://wetter.com/kasachstan/zhernovka/KZ1516605.html,50.5174,81.116,Asia/Almaty,,True
akbulak,https://wetter.com/kasachstan/akbulak/KZ1539903.html,43.2476,76.8325,Asia/Almaty,,True
aeuezov,https://wetter.com/kasachstan/aeuezov/KZ11482433.html,43.2294,76.8478,Asia/Almaty,,True
druzhba,https://wetter.com/kasachstan/druzhba/KZ1539901.html,43.2233,76.8308,Asia/Almaty,,True
akzhar,https://wetter.com/kasachstan/akzhar/KZ1539900.html,43.1903,76.8033,Asia/Almaty,,True
alma-arasan,https://wetter.com/kasachstan/alma-arasan/KZ1526396.html,43.0885,76.9093,Asia/Almaty,,True
kalkaman,https://wetter.com/kasachstan/kalkaman/KZ1539902.html,43.2209,76.8094,Asia/Almaty,,True
alatay,https://wetter.com/kasachstan/alatay/KZ1526482.html,43.3583,77.1412,Asia/Almaty,,True
koktobe,https://wetter.com/kasachstan/koktobe/KZ1539912.html,43.2488,76.9704,Asia/Almaty,,True
gornyy-gigant,https://wetter.com/kasachstan/gornyy-gigant/KZ1524193.html,43.2333,76.8833,Asia/Almaty,,True
bostandyq,https://wetter.com/kasachstan/bostandyq/KZ11482441.html,43.2142,76.9259,Asia/Almaty,,True
kamenka,https://wetter.com/kasachstan/kamenka/KZ1523575.html,43.1905,76.8311,Asia/Almaty,,True
almaty,https://wetter.com/kasachstan/almaty/KZ0AC0001.html,43.25,76.9167,Asia/Almaty,,True
baganashyl,https://wetter.com/kasachstan/baganashyl/KZ1539909.html,43.1986,76.9153,Asia/Almaty,,True
frunze,https://wetter.com/kasachstan/frunze/KZ1524267.html,43.3167,76.9278,Asia/Almaty,,True
almaly,https://wetter.com/kasachstan/almaly/KZ11482415.html,43.255,76.9004,Asia/Almaty,,True
aksengir,https://wetter.com/kasachstan/aksengir/KZ1526696.html,43.4884,76.2798,Asia/Almaty,,True
chemolgan,https://wetter.com/kasachstan/chemolgan/KZ1539153.html,43.3763,76.6246,Asia/Almaty,,True
burunday,https://wetter.com/kasachstan/burunday/KZ1524958.html,43.3557,76.8548,Asia/Almaty,,True
makinsk,https://wetter.com/kasachstan/makinsk/KZ1521230.html,52.6329,70.4191,Asia/Almaty,,True
uzunagach,https://wetter.com/kasachstan/uzunagach/KZ1517563.html,43.2226,76.3187,Asia/Almaty,,True
uzynaghash,https://wetter.com/kasachstan/uzynaghash/KZ1517562.html,43.6018,76.3154,Asia/Almaty,,True
yerikty,https://wetter.com/kasachstan/yerikty/KZ1517209.html,45.4333,74.1833,Asia/Almaty,,True
aqmol,https://wetter.com/kasachstan/aqmol/KZ1521193.html,51.0657,70.9778,Asia/Almaty,,True
akkol,https://wetter.com/kasachstan/akkol/KZ1526797.html,53.2962,69.6,Asia/Almaty,,True
derzhavinsk,https://wetter.com/kasachstan/derzhavinsk/KZ1524606.html,51.0972,66.3188,Asia/Almaty,,True
il-inka,https://wetter.com/kasachstan/il-inka/KZ1539202.html,51.1186,71.2172,Asia/Almaty,,True
esil,https://wetter.com/kasachstan/esil/KZ1524296.html,51.9545,66.4077,Asia/Almaty,,True
akkol,https://wetter.com/kasachstan/akkol/KZ1526443.html,51.9937,70.947,Asia/Almaty,,True
koekschetau,https://wetter.com/kasachstan/koekschetau/KZ1522203.html,53.2833,69.4,Asia/Almaty,,True
kurskoye,https://wetter.com/kasachstan/kurskoye/KZ1521713.html,51.7408,66.3227,Asia/Almaty,,True
bestobe,https://wetter.com/kasachstan/bestobe/KZ1525376.html,52.498,73.0959,Asia/Almaty,,True
arshaly,https://wetter.com/kasachstan/arshaly/KZ1517443.html,50.8311,72.18,Asia/Almaty,,True
tasty-taldy,https://wetter.com/kasachstan/tasty-taldy/KZ12400523.html,50.7282,66.6203,Asia/Almaty,,True
atbassar,https://wetter.com/kasachstan/atbassar/KZ1526038.html,51.8085,68.3582,Asia/Almaty,,True
atbasar,https://wetter.com/kasachstan/atbasar/KZ1537264.html,51.8,68.3333,Asia/Almaty,,True
astrakhanka,https://wetter.com/kasachstan/astrakhanka/KZ1526059.html,51.5307,69.7969,Asia/Almaty,,True
zavodskoy,https://wetter.com/kasachstan/zavodskoy/KZ1537947.html,52.4703,72.0151,Asia/Almaty,,True
kuropatkino,https://wetter.com/kasachstan/kuropatkino/KZ1521720.html,53.5727,69.5928,Asia/Almaty,,True
krasnogorskiy,https://wetter.com/kasachstan/krasnogorskiy/KZ1522026.html,52.2456,66.5208,Asia/Almaty,,True
stepnyak,https://wetter.com/kasachstan/stepnyak/KZ1518768.html,52.8349,70.7886,Asia/Almaty,,True
makinka,https://wetter.com/kasachstan/makinka/KZ1521232.html,52.5689,70.6023,Asia/Almaty,,True
kazgorodok,https://wetter.com/kasachstan/kazgorodok/KZ1522836.html,52.8916,70.7136,Asia/Almaty,,True
koshi,https://wetter.com/kasachstan/koshi/KZ1522202.html,50.9708,71.3531,Asia/Almaty,,True
yenbekshi,https://wetter.com/kasachstan/yenbekshi/KZ1539921.html,43.3997,77.1811,Asia/Almaty,,True
ungurtas,https://wetter.com/kasachstan/ungurtas/KZ1517733.html,43.2751,76.029,Asia/Almaty,,True
targap,https://wetter.com/kasachstan/targap/KZ1518455.html,43.3305,75.8396,Asia/Almaty,,True
uelken,https://wetter.com/kasachstan/uelken/KZ1537980.html,45.2093,73.9509,Asia/Almaty,,True
karaoy,https://wetter.com/kasachstan/karaoy/KZ1522997.html,43.5206,76.8312,Asia/Almaty,,True
zhetisu,https://wetter.com/kasachstan/zhetisu/KZ11482413.html,43.2919,76.9142,Asia/Almaty,,True
dvenadtsatogo-dekabrya,https://wetter.com/kasachstan/dvenadtsatogo-dekabrya/KZ1524505.html,43.4121,76.892,Asia/Almaty,,True
dyykan,https://wetter.com/kasachstan/dyykan/KZ1524487.html,45.3833,74.5,Asia/Almaty,,True
kegen,https://wetter.com/kasachstan/kegen/KZ1522818.html,43.0145,79.2264,Asia/Almaty,,True
koshkar,https://wetter.com/kasachstan/koshkar/KZ1522200.html,43.1326,79.8191,Asia/Almaty,,True
bakanas,https://wetter.com/kasachstan/bakanas/KZ1525850.html,44.806,76.2746,Asia/Almaty,,True
chemolgan,https://wetter.com/kasachstan/chemolgan/KZ1519293.html,43.1876,76.5258,Asia/Almaty,,True
kurty,https://wetter.com/kasachstan/kurty/KZ1539156.html,43.8902,76.3316,Asia/Almaty,,True
kokkol,https://wetter.com/kasachstan/kokkol/KZ1522521.html,45.6667,74.3167,Asia/Almaty,,True
chundzha,https://wetter.com/kasachstan/chundzha/KZ1524696.html,43.5381,79.4658,Asia/Almaty,,True
jessik,https://wetter.com/kasachstan/jessik/KZ1523741.html,43.3552,77.4525,Asia/Almaty,,True
stepnogor,https://wetter.com/kasachstan/stepnogor/KZ1537939.html,52.3506,71.8816,Asia/Almaty,,True
masak,https://wetter.com/kasachstan/masak/KZ1521098.html,43.6196,78.3067,Asia/Almaty,,True
talghar,https://wetter.com/kasachstan/talghar/KZ1518518.html,43.3024,77.2381,Asia/Almaty,,True
karakastek,https://wetter.com/kasachstan/karakastek/KZ1523354.html,43.133,76.1012,Asia/Almaty,,True
kyzylgayrat,https://wetter.com/kasachstan/kyzylgayrat/KZ1521526.html,43.3081,77.1439,Asia/Almaty,,True
razdol-noye,https://wetter.com/kasachstan/razdol-noye/KZ1539919.html,43.345,77.2294,Asia/Almaty,,True
kazarma,https://wetter.com/kasachstan/kazarma/KZ1539949.html,43.7328,77.1433,Asia/Almaty,,True
otegen-batyra,https://wetter.com/kasachstan/otegen-batyra/KZ1524308.html,43.4185,77.0219,Asia/Almaty,,True
kokkaynar,https://wetter.com/kasachstan/kokkaynar/KZ1539955.html,43.4539,76.9442,Asia/Almaty,,True
konayev,https://wetter.com/kasachstan/konayev/KZ1519948.html,43.8668,77.063,Asia/Almaty,,True
malovodnoye,https://wetter.com/kasachstan/malovodnoye/KZ1521180.html,43.5144,77.7057,Asia/Almaty,,True
narynkol,https://wetter.com/kasachstan/narynkol/KZ1520747.html,42.7264,80.175,Asia/Almaty,,True
kosmos,https://wetter.com/kasachstan/kosmos/KZ1520662.html,43.4984,77.2616,Asia/Almaty,,True
turgen,https://wetter.com/kasachstan/turgen/KZ1517957.html,43.4006,77.5933,Asia/Almaty,,True
kokpek,https://wetter.com/kasachstan/kokpek/KZ1537997.html,43.4479,78.6752,Asia/Almaty,,True
kuzha-takhty,https://wetter.com/kasachstan/kuzha-takhty/KZ1521612.html,41.9,69.35,Asia/Almaty,,True
dubovka,https://wetter.com/kasachstan/dubovka/KZ1524530.html,49.7299,72.9168,Asia/Almaty,,True
kyrk-churak,https://wetter.com/kasachstan/kyrk-churak/KZ1521597.html,41.2333,68.8333,Asia/Almaty,,True
bishkul,https://wetter.com/kasachstan/bishkul/KZ1525295.html,54.7776,69.0995,Asia/Almaty,,True
beloyarka,https://wetter.com/kasachstan/beloyarka/KZ1525481.html,53.7832,70.2414,Asia/Almaty,,True
yntaly,https://wetter.com/kasachstan/yntaly/KZ1523731.html,44.3251,78.9832,Asia/Almaty,,True
taldyqorghan,https://wetter.com/kasachstan/taldyqorghan/KZ1518542.html,45.0156,78.3739,Asia/Almaty,,True
zhanaondiris,https://wetter.com/kasachstan/zhanaondiris/KZ1516898.html,46.4089,77.2971,Asia/Almaty,,True
sovkhoz-baskan,https://wetter.com/kasachstan/sovkhoz-baskan/KZ1516857.html,45.7525,79.6794,Asia/Almaty,,True
zhaur,https://wetter.com/kasachstan/zhaur/KZ1516667.html,44.25,79.35,Asia/Almaty,,True
ushtobe,https://wetter.com/kasachstan/ushtobe/KZ1517636.html,45.4,79.5333,Asia/Almaty,,True
zholaman,https://wetter.com/kasachstan/zholaman/KZ1516536.html,44.2606,77.5484,Asia/Almaty,,True
zhansugurov,https://wetter.com/kasachstan/zhansugurov/KZ1516776.html,45.3974,79.5035,Asia/Almaty,,True
taldy,https://wetter.com/kasachstan/taldy/KZ1518587.html,44.4,79.8333,Asia/Almaty,,True
saryozek,https://wetter.com/kasachstan/saryozek/KZ1519580.html,44.3618,77.9728,Asia/Almaty,,True
ushtobe,https://wetter.com/kasachstan/ushtobe/KZ1517637.html,45.2526,77.9828,Asia/Almaty,,True
tekeli,https://wetter.com/kasachstan/tekeli/KZ12253783.html,44.8614,78.7729,Asia/Almaty,,True
